version,run,generation,value
mutation_tournament_selection,3,49,90416
mutation_tournament_selection,3,50,90086
mutation_tournament_selection,3,51,90086
mutation_tournament_selection,3,52,89677
mutation_tournament_selection,3,53,89677
mutation_tournament_selection,3,54,89370
mutation_tournament_selection,3,55,89140
mutation_tournament_selection,3,56,88336
mutation_tournament_selection,3,57,88313
mutation_tournament_selection,3,58,87975
mutation_tournament_selection,3,59,87764
mutation_tournament_selection,3,60,87313
mutation_tournament_selection,3,61,87083
mutation_tournament_selection,3,62,86723
mutation_tournament_selection,3,63,86207
mutation_tournament_selection,3,64,85847
mutation_tournament_selection,3,65,85847
mutation_tournament_selection,3,66,85533
mutation_tournament_selection,3,67,85491
mutation_tournament_selection,3,68,85217
mutation_tournament_selection,3,69,85175
mutation_tournament_selection,3,70,84650
mutation_tournament_selection,3,71,84412
mutation_tournament_selection,3,72,84167
mutation_tournament_selection,3,73,84117
mutation_tournament_selection,3,74,83891
mutation_tournament_selection,3,75,83509
mutation_tournament_selection,3,76,83476
mutation_tournament_selection,3,77,83443
mutation_tournament_selection,3,78,83160
mutation_tournament_selection,3,79,82948
mutation_tournament_selection,3,80,82569
mutation_tournament_selection,3,81,82296
mutation_tournament_selection,3,82,82246
mutation_tournament_selection,3,83,81969
mutation_tournament_selection,3,84,81497
mutation_tournament_selection,3,85,81116
mutation_tournament_selection,3,86,81116
mutation_tournament_selection,3,87,80788
mutation_tournament_selection,3,88,80559
mutation_tournament_selection,3,89,80559
mutation_tournament_selection,3,90,80441
mutation_tournament_selection,3,91,80441
mutation_tournament_selection,3,92,80441
mutation_tournament_selection,3,93,80163
mutation_tournament_selection,3,94,80131
mutation_tournament_selection,3,95,80027
mutation_tournament_selection,3,96,80027
mutation_tournament_selection,3,97,79703
mutation_tournament_selection,3,98,79564
mutation_tournament_selection,3,99,79168
mutation_tournament_selection,3,100,78986
mutation_tournament_selection,4,1,118831
mutation_tournament_selection,4,2,117419
mutation_tournament_selection,4,3,116907
mutation_tournament_selection,4,4,116147
mutation_tournament_selection,4,5,114644
mutation_tournament_selection,4,6,114644
mutation_tournament_selection,4,7,111012
mutation_tournament_selection,4,8,111012
mutation_tournament_selection,4,9,109953
mutation_tournament_selection,4,10,109585
mutation_tournament_selection,4,11,108850
mutation_tournament_selection,4,12,108850
mutation_tournament_selection,4,13,108087
mutation_tournament_selection,4,14,108087
mutation_tournament_selection,4,15,107540
