version,run,generation,value
crossover_prob__0_95,5,28,102967
crossover_prob__0_95,5,29,102832
crossover_prob__0_95,5,30,102188
crossover_prob__0_95,5,31,101994
crossover_prob__0_95,5,32,101841
crossover_prob__0_95,5,33,101344
crossover_prob__0_95,5,34,101070
crossover_prob__0_95,5,35,100859
crossover_prob__0_95,5,36,100661
crossover_prob__0_95,5,37,100661
crossover_prob__0_95,5,38,100661
crossover_prob__0_95,5,39,100481
crossover_prob__0_95,5,40,100481
crossover_prob__0_95,5,41,100346
crossover_prob__0_95,5,42,100346
crossover_prob__0_95,5,43,100145
crossover_prob__0_95,5,44,100010
crossover_prob__0_95,5,45,100010
crossover_prob__0_95,5,46,100010
crossover_prob__0_95,5,47,99814
crossover_prob__0_95,5,48,99144
crossover_prob__0_95,5,49,99144
crossover_prob__0_95,5,50,98948
crossover_prob__0_95,5,51,97814
crossover_prob__0_95,5,52,97814
crossover_prob__0_95,5,53,97618
crossover_prob__0_95,5,54,97603
crossover_prob__0_95,5,55,97541
crossover_prob__0_95,5,56,97341
crossover_prob__0_95,5,57,97200
crossover_prob__0_95,5,58,97200
crossover_prob__0_95,5,59,96922
crossover_prob__0_95,5,60,96879
crossover_prob__0_95,5,61,96879
crossover_prob__0_95,5,62,96879
crossover_prob__0_95,5,63,96879
crossover_prob__0_95,5,64,96879
crossover_prob__0_95,5,65,96879
crossover_prob__0_95,5,66,96879
crossover_prob__0_95,5,67,96879
crossover_prob__0_95,5,68,96666
crossover_prob__0_95,5,69,96381
crossover_prob__0_95,5,70,96381
crossover_prob__0_95,5,71,96381
crossover_prob__0_95,5,72,96381
crossover_prob__0_95,5,73,96246
crossover_prob__0_95,5,74,96246
crossover_prob__0_95,5,75,96246
crossover_prob__0_95,5,76,96246
crossover_prob__0_95,5,77,96246
crossover_prob__0_95,5,78,96246
crossover_prob__0_95,5,79,96246
crossover_prob__0_95,5,80,96246
crossover_prob__0_95,5,81,96246
crossover_prob__0_95,5,82,96246
crossover_prob__0_95,5,83,96246
crossover_prob__0_95,5,84,96246
crossover_prob__0_95,5,85,96246
crossover_prob__0_95,5,86,96246
crossover_prob__0_95,5,87,96246
crossover_prob__0_95,5,88,96246
crossover_prob__0_95,5,89,96246
crossover_prob__0_95,5,90,96246
